央视,#genre#
CCTV-6电影-HD,http://114.222.8.67:8001/rtp/239.49.0.73:8000,无效
CCTV-6电影-HD,http://dx.joygala.cn:8118/rtp/239.49.0.73:8000,无效
CCTV-6电影-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.73:8000,无效
CCTV-6电影-HD,http://clnas.heylc.com:4022/rtp/239.49.0.73:8000,无效
CCTV-6电影-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.73:8000,无效
CCTV-7国防军事-HD,http://114.222.8.67:8001/rtp/239.49.0.126:8000,有效
CCTV-7国防军事-HD,http://dx.joygala.cn:8118/rtp/239.49.0.126:8000,有效
CCTV-7国防军事-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.126:8000,有效
CCTV-7国防军事-HD,http://clnas.heylc.com:4022/rtp/239.49.0.126:8000,有效
CCTV-7国防军事-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.126:8000,有效
CCTV-8电视剧-HD,http://114.222.8.67:8001/rtp/239.49.0.79:8000,无效
CCTV-8电视剧-HD,http://dx.joygala.cn:8118/rtp/239.49.0.79:8000,无效
CCTV-8电视剧-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.79:8000,无效
CCTV-8电视剧-HD,http://clnas.heylc.com:4022/rtp/239.49.0.79:8000,无效
CCTV-8电视剧-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.79:8000,无效
CCTV-9纪录-HD,http://114.222.8.67:8001/rtp/239.49.8.53:9814,有效
CCTV-9纪录-HD,http://dx.joygala.cn:8118/rtp/239.49.8.53:9814,有效
CCTV-9纪录-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.53:9814,有效
CCTV-9纪录-HD,http://clnas.heylc.com:4022/rtp/239.49.8.53:9814,有效
CCTV-9纪录-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.53:9814,有效
CCTV1-HD,http://114.222.8.67:8001/rtp/239.49.8.129:6000,有效
CCTV1-HD,http://dx.joygala.cn:8118/rtp/239.49.8.129:6000,有效
CCTV1-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.129:6000,有效
CCTV1-HD,http://clnas.heylc.com:4022/rtp/239.49.8.129:6000,有效
CCTV1-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.129:6000,有效
CCTV10-HD,http://114.222.8.67:8001/rtp/239.49.8.134:6000,有效
CCTV10-HD,http://dx.joygala.cn:8118/rtp/239.49.8.134:6000,有效
CCTV10-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.134:6000,有效
CCTV10-HD,http://clnas.heylc.com:4022/rtp/239.49.8.134:6000,有效
CCTV10-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.134:6000,有效
CCTV13-HD,http://114.222.8.67:8001/rtp/239.49.8.109:8000,有效
CCTV13-HD,http://dx.joygala.cn:8118/rtp/239.49.8.109:8000,有效
CCTV13-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.109:8000,有效
CCTV13-HD,http://clnas.heylc.com:4022/rtp/239.49.8.109:8000,有效
CCTV13-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.109:8000,有效
CCTV5高清,http://114.222.8.67:8001/rtp/239.49.8.170:6000,无效
CCTV5高清,http://dx.joygala.cn:8118/rtp/239.49.8.170:6000,无效
CCTV5高清,http://j1900.silicaite.top:58888/rtp/239.49.8.170:6000,无效
CCTV5高清,http://clnas.heylc.com:4022/rtp/239.49.8.170:6000,无效
CCTV5高清,http://istoreos.sclvip.top:8787/rtp/239.49.8.170:6000,无效
CCTV国防军事,http://114.222.8.67:8001/rtp/239.49.0.160:9274,无效
CCTV国防军事,http://dx.joygala.cn:8118/rtp/239.49.0.160:9274,无效
CCTV国防军事,http://j1900.silicaite.top:58888/rtp/239.49.0.160:9274,无效
CCTV国防军事,http://clnas.heylc.com:4022/rtp/239.49.0.160:9274,无效
CCTV国防军事,http://istoreos.sclvip.top:8787/rtp/239.49.0.160:9274,无效
CCTV电视指南,http://114.222.8.67:8001/rtp/239.49.0.161:9282,无效
CCTV电视指南,http://dx.joygala.cn:8118/rtp/239.49.0.161:9282,无效
CCTV电视指南,http://j1900.silicaite.top:58888/rtp/239.49.0.161:9282,无效
CCTV电视指南,http://clnas.heylc.com:4022/rtp/239.49.0.161:9282,无效
CCTV电视指南,http://istoreos.sclvip.top:8787/rtp/239.49.0.161:9282,无效
CETV-1-HD,http://114.222.8.67:8001/rtp/239.49.8.115:8000,有效
CETV-1-HD,http://dx.joygala.cn:8118/rtp/239.49.8.115:8000,有效
CETV-1-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.115:8000,有效
CETV-1-HD,http://clnas.heylc.com:4022/rtp/239.49.8.115:8000,有效
CETV-1-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.115:8000,有效
CETV-4-HD,http://114.222.8.67:8001/rtp/239.49.0.125:8000,有效
CETV-4-HD,http://dx.joygala.cn:8118/rtp/239.49.0.125:8000,有效
CETV-4-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.125:8000,有效
CETV-4-HD,http://clnas.heylc.com:4022/rtp/239.49.0.125:8000,有效
CETV-4-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.125:8000,有效
CETV1,http://114.222.8.67:8001/rtp/239.49.0.70:8552,有效
CETV1,http://dx.joygala.cn:8118/rtp/239.49.0.70:8552,有效
CETV1,http://j1900.silicaite.top:58888/rtp/239.49.0.70:8552,有效
CETV1,http://clnas.heylc.com:4022/rtp/239.49.0.70:8552,有效
CETV1,http://istoreos.sclvip.top:8787/rtp/239.49.0.70:8552,有效
CGTN-俄语-HD,http://114.222.8.67:8001/rtp/239.49.0.111:8000,无效
CGTN-俄语-HD,http://dx.joygala.cn:8118/rtp/239.49.0.111:8000,无效
CGTN-俄语-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.111:8000,无效
CGTN-俄语-HD,http://clnas.heylc.com:4022/rtp/239.49.0.111:8000,无效
CGTN-俄语-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.111:8000,无效
CGTN-法语-HD,http://114.222.8.67:8001/rtp/239.49.1.31:8000,无效
CGTN-法语-HD,http://dx.joygala.cn:8118/rtp/239.49.1.31:8000,无效
CGTN-法语-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.31:8000,无效
CGTN-法语-HD,http://clnas.heylc.com:4022/rtp/239.49.1.31:8000,无效
CGTN-法语-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.31:8000,无效
CGTN-西语-HD,http://114.222.8.67:8001/rtp/239.49.1.30:8000,无效
CGTN-西语-HD,http://dx.joygala.cn:8118/rtp/239.49.1.30:8000,无效
CGTN-西语-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.30:8000,无效
CGTN-西语-HD,http://clnas.heylc.com:4022/rtp/239.49.1.30:8000,无效
CGTN-西语-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.30:8000,无效
世界地理 HD,http://114.222.8.67:8001/rtp/239.49.8.87:8000,无效
世界地理 HD,http://dx.joygala.cn:8118/rtp/239.49.8.87:8000,无效
世界地理 HD,http://j1900.silicaite.top:58888/rtp/239.49.8.87:8000,无效
世界地理 HD,http://clnas.heylc.com:4022/rtp/239.49.8.87:8000,无效
世界地理 HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.87:8000,无效
女性时尚 HD,http://114.222.8.67:8001/rtp/239.49.8.93:8000,无效
女性时尚 HD,http://dx.joygala.cn:8118/rtp/239.49.8.93:8000,无效
女性时尚 HD,http://j1900.silicaite.top:58888/rtp/239.49.8.93:8000,无效
女性时尚 HD,http://clnas.heylc.com:4022/rtp/239.49.8.93:8000,无效
女性时尚 HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.93:8000,无效
文化精品 HD,http://114.222.8.67:8001/rtp/239.49.8.90:8000,无效
文化精品 HD,http://dx.joygala.cn:8118/rtp/239.49.8.90:8000,无效
文化精品 HD,http://j1900.silicaite.top:58888/rtp/239.49.8.90:8000,无效
文化精品 HD,http://clnas.heylc.com:4022/rtp/239.49.8.90:8000,无效
文化精品 HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.90:8000,无效
风云音乐 HD,http://114.222.8.67:8001/rtp/239.49.8.92:8000,无效
风云音乐 HD,http://dx.joygala.cn:8118/rtp/239.49.8.92:8000,无效
风云音乐 HD,http://j1900.silicaite.top:58888/rtp/239.49.8.92:8000,无效
风云音乐 HD,http://clnas.heylc.com:4022/rtp/239.49.8.92:8000,无效
风云音乐 HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.92:8000,无效
CCTV1,http://114.222.8.67:8001/rtp/239.49.1.1:6000,有效
CCTV1,http://dx.joygala.cn:8118/rtp/239.49.1.1:6000,有效
CCTV1,http://j1900.silicaite.top:58888/rtp/239.49.1.1:6000,有效
CCTV1,http://clnas.heylc.com:4022/rtp/239.49.1.1:6000,有效
CCTV1,http://istoreos.sclvip.top:8787/rtp/239.49.1.1:6000,有效
CCTV1,http://114.222.8.67:8001/rtp/239.49.8.19:9614,有效
CCTV1,http://dx.joygala.cn:8118/rtp/239.49.8.19:9614,有效
CCTV1,http://j1900.silicaite.top:58888/rtp/239.49.8.19:9614,有效
CCTV1,http://clnas.heylc.com:4022/rtp/239.49.8.19:9614,有效
CCTV1,http://istoreos.sclvip.top:8787/rtp/239.49.8.19:9614,有效
CCTV2,http://114.222.8.67:8001/rtp/239.49.0.2:8008,有效
CCTV2,http://dx.joygala.cn:8118/rtp/239.49.0.2:8008,有效
CCTV2,http://j1900.silicaite.top:58888/rtp/239.49.0.2:8008,有效
CCTV2,http://clnas.heylc.com:4022/rtp/239.49.0.2:8008,有效
CCTV2,http://istoreos.sclvip.top:8787/rtp/239.49.0.2:8008,有效
CCTV2,http://114.222.8.67:8001/rtp/239.49.8.50:9802,有效
CCTV2,http://dx.joygala.cn:8118/rtp/239.49.8.50:9802,有效
CCTV2,http://j1900.silicaite.top:58888/rtp/239.49.8.50:9802,有效
CCTV2,http://clnas.heylc.com:4022/rtp/239.49.8.50:9802,有效
CCTV2,http://istoreos.sclvip.top:8787/rtp/239.49.8.50:9802,有效
CCTV3,http://114.222.8.67:8001/rtp/239.49.0.3:9566,有效
CCTV3,http://dx.joygala.cn:8118/rtp/239.49.0.3:9566,有效
CCTV3,http://j1900.silicaite.top:58888/rtp/239.49.0.3:9566,有效
CCTV3,http://clnas.heylc.com:4022/rtp/239.49.0.3:9566,有效
CCTV3,http://istoreos.sclvip.top:8787/rtp/239.49.0.3:9566,有效
CCTV3,http://114.222.8.67:8001/rtp/239.49.8.74:8000,有效
CCTV3,http://dx.joygala.cn:8118/rtp/239.49.8.74:8000,有效
CCTV3,http://j1900.silicaite.top:58888/rtp/239.49.8.74:8000,有效
CCTV3,http://clnas.heylc.com:4022/rtp/239.49.8.74:8000,有效
CCTV3,http://istoreos.sclvip.top:8787/rtp/239.49.8.74:8000,有效
CCTV4,http://114.222.8.67:8001/rtp/239.49.0.4:8024,有效
CCTV4,http://dx.joygala.cn:8118/rtp/239.49.0.4:8024,有效
CCTV4,http://j1900.silicaite.top:58888/rtp/239.49.0.4:8024,有效
CCTV4,http://clnas.heylc.com:4022/rtp/239.49.0.4:8024,有效
CCTV4,http://istoreos.sclvip.top:8787/rtp/239.49.0.4:8024,有效
CCTV4,http://114.222.8.67:8001/rtp/239.49.8.51:9806,有效
CCTV4,http://dx.joygala.cn:8118/rtp/239.49.8.51:9806,有效
CCTV4,http://j1900.silicaite.top:58888/rtp/239.49.8.51:9806,有效
CCTV4,http://clnas.heylc.com:4022/rtp/239.49.8.51:9806,有效
CCTV4,http://istoreos.sclvip.top:8787/rtp/239.49.8.51:9806,有效
CCTV5,http://114.222.8.67:8001/rtp/239.49.0.5:9570,有效
CCTV5,http://dx.joygala.cn:8118/rtp/239.49.0.5:9570,有效
CCTV5,http://j1900.silicaite.top:58888/rtp/239.49.0.5:9570,有效
CCTV5,http://clnas.heylc.com:4022/rtp/239.49.0.5:9570,有效
CCTV5,http://istoreos.sclvip.top:8787/rtp/239.49.0.5:9570,有效
CCTV5,http://114.222.8.67:8001/rtp/239.49.8.75:8000,有效
CCTV5,http://dx.joygala.cn:8118/rtp/239.49.8.75:8000,有效
CCTV5,http://j1900.silicaite.top:58888/rtp/239.49.8.75:8000,有效
CCTV5,http://clnas.heylc.com:4022/rtp/239.49.8.75:8000,有效
CCTV5,http://istoreos.sclvip.top:8787/rtp/239.49.8.75:8000,有效
CCTV6,http://114.222.8.67:8001/rtp/239.49.0.6:9574,有效
CCTV6,http://dx.joygala.cn:8118/rtp/239.49.0.6:9574,有效
CCTV6,http://j1900.silicaite.top:58888/rtp/239.49.0.6:9574,有效
CCTV6,http://clnas.heylc.com:4022/rtp/239.49.0.6:9574,有效
CCTV6,http://istoreos.sclvip.top:8787/rtp/239.49.0.6:9574,有效
CCTV6,http://114.222.8.67:8001/rtp/239.49.8.76:8000,有效
CCTV6,http://dx.joygala.cn:8118/rtp/239.49.8.76:8000,有效
CCTV6,http://j1900.silicaite.top:58888/rtp/239.49.8.76:8000,有效
CCTV6,http://clnas.heylc.com:4022/rtp/239.49.8.76:8000,有效
CCTV6,http://istoreos.sclvip.top:8787/rtp/239.49.8.76:8000,有效
CCTV7,http://114.222.8.67:8001/rtp/239.49.0.7:8048,无效
CCTV7,http://dx.joygala.cn:8118/rtp/239.49.0.7:8048,无效
CCTV7,http://j1900.silicaite.top:58888/rtp/239.49.0.7:8048,无效
CCTV7,http://clnas.heylc.com:4022/rtp/239.49.0.7:8048,无效
CCTV7,http://istoreos.sclvip.top:8787/rtp/239.49.0.7:8048,无效
CCTV8,http://114.222.8.67:8001/rtp/239.49.0.8:9578,无效
CCTV8,http://dx.joygala.cn:8118/rtp/239.49.0.8:9578,无效
CCTV8,http://j1900.silicaite.top:58888/rtp/239.49.0.8:9578,无效
CCTV8,http://clnas.heylc.com:4022/rtp/239.49.0.8:9578,无效
CCTV8,http://istoreos.sclvip.top:8787/rtp/239.49.0.8:9578,无效
CCTV8,http://114.222.8.67:8001/rtp/239.49.8.77:8000,有效
CCTV8,http://dx.joygala.cn:8118/rtp/239.49.8.77:8000,有效
CCTV8,http://j1900.silicaite.top:58888/rtp/239.49.8.77:8000,有效
CCTV8,http://clnas.heylc.com:4022/rtp/239.49.8.77:8000,有效
CCTV8,http://istoreos.sclvip.top:8787/rtp/239.49.8.77:8000,有效
CCTV10,http://114.222.8.67:8001/rtp/239.49.0.10:8072,有效
CCTV10,http://dx.joygala.cn:8118/rtp/239.49.0.10:8072,有效
CCTV10,http://j1900.silicaite.top:58888/rtp/239.49.0.10:8072,有效
CCTV10,http://clnas.heylc.com:4022/rtp/239.49.0.10:8072,有效
CCTV10,http://istoreos.sclvip.top:8787/rtp/239.49.0.10:8072,有效
CCTV11,http://114.222.8.67:8001/rtp/239.49.0.11:8080,有效
CCTV11,http://dx.joygala.cn:8118/rtp/239.49.0.11:8080,有效
CCTV11,http://j1900.silicaite.top:58888/rtp/239.49.0.11:8080,有效
CCTV11,http://clnas.heylc.com:4022/rtp/239.49.0.11:8080,有效
CCTV11,http://istoreos.sclvip.top:8787/rtp/239.49.0.11:8080,有效
CCTV12,http://114.222.8.67:8001/rtp/239.49.0.12:8088,有效
CCTV12,http://dx.joygala.cn:8118/rtp/239.49.0.12:8088,有效
CCTV12,http://j1900.silicaite.top:58888/rtp/239.49.0.12:8088,有效
CCTV12,http://clnas.heylc.com:4022/rtp/239.49.0.12:8088,有效
CCTV12,http://istoreos.sclvip.top:8787/rtp/239.49.0.12:8088,有效
CCTV12,http://114.222.8.67:8001/rtp/239.49.8.55:9822,有效
CCTV12,http://dx.joygala.cn:8118/rtp/239.49.8.55:9822,有效
CCTV12,http://j1900.silicaite.top:58888/rtp/239.49.8.55:9822,有效
CCTV12,http://clnas.heylc.com:4022/rtp/239.49.8.55:9822,有效
CCTV12,http://istoreos.sclvip.top:8787/rtp/239.49.8.55:9822,有效
CCTV13,http://114.222.8.67:8001/rtp/239.49.0.13:8096,有效
CCTV13,http://dx.joygala.cn:8118/rtp/239.49.0.13:8096,有效
CCTV13,http://j1900.silicaite.top:58888/rtp/239.49.0.13:8096,有效
CCTV13,http://clnas.heylc.com:4022/rtp/239.49.0.13:8096,有效
CCTV13,http://istoreos.sclvip.top:8787/rtp/239.49.0.13:8096,有效
CCTV14,http://114.222.8.67:8001/rtp/239.49.0.14:8104,有效
CCTV14,http://dx.joygala.cn:8118/rtp/239.49.0.14:8104,有效
CCTV14,http://j1900.silicaite.top:58888/rtp/239.49.0.14:8104,有效
CCTV14,http://clnas.heylc.com:4022/rtp/239.49.0.14:8104,有效
CCTV14,http://istoreos.sclvip.top:8787/rtp/239.49.0.14:8104,有效
CCTV14,http://114.222.8.67:8001/rtp/239.49.8.56:9826,有效
CCTV14,http://dx.joygala.cn:8118/rtp/239.49.8.56:9826,有效
CCTV14,http://j1900.silicaite.top:58888/rtp/239.49.8.56:9826,有效
CCTV14,http://clnas.heylc.com:4022/rtp/239.49.8.56:9826,有效
CCTV14,http://istoreos.sclvip.top:8787/rtp/239.49.8.56:9826,有效
CCTV15,http://114.222.8.67:8001/rtp/239.49.0.15:8112,有效
CCTV15,http://dx.joygala.cn:8118/rtp/239.49.0.15:8112,有效
CCTV15,http://j1900.silicaite.top:58888/rtp/239.49.0.15:8112,有效
CCTV15,http://clnas.heylc.com:4022/rtp/239.49.0.15:8112,有效
CCTV15,http://istoreos.sclvip.top:8787/rtp/239.49.0.15:8112,有效
CCTV17,http://114.222.8.67:8001/rtp/239.49.8.52:9810,有效
CCTV17,http://dx.joygala.cn:8118/rtp/239.49.8.52:9810,有效
CCTV17,http://j1900.silicaite.top:58888/rtp/239.49.8.52:9810,有效
CCTV17,http://clnas.heylc.com:4022/rtp/239.49.8.52:9810,有效
CCTV17,http://istoreos.sclvip.top:8787/rtp/239.49.8.52:9810,有效
卫视,#genre#
三沙卫视-HD,http://114.222.8.67:8001/rtp/239.49.0.167:8000,有效
三沙卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.0.167:8000,有效
三沙卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.167:8000,有效
三沙卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.0.167:8000,有效
三沙卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.167:8000,有效
东南卫视-HD,http://114.222.8.67:8001/rtp/239.49.8.112:8000,有效
东南卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.8.112:8000,有效
东南卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.112:8000,有效
东南卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.8.112:8000,有效
东南卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.112:8000,有效
东方卫视-HD,http://114.222.8.67:8001/rtp/239.49.8.140:6000,无效
东方卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.8.140:6000,无效
东方卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.140:6000,无效
东方卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.8.140:6000,无效
东方卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.8.140:6000,无效
东方卫视录播?-标清,http://114.222.8.67:8001/rtp/239.49.1.216:6000,无效
东方卫视录播?-标清,http://dx.joygala.cn:8118/rtp/239.49.1.216:6000,无效
东方卫视录播?-标清,http://j1900.silicaite.top:58888/rtp/239.49.1.216:6000,无效
东方卫视录播?-标清,http://clnas.heylc.com:4022/rtp/239.49.1.216:6000,无效
东方卫视录播?-标清,http://istoreos.sclvip.top:8787/rtp/239.49.1.216:6000,无效
云南卫视-HD,http://114.222.8.67:8001/rtp/239.49.0.177:8000,有效
云南卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.0.177:8000,有效
云南卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.0.177:8000,有效
云南卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.0.177:8000,有效
云南卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.0.177:8000,有效
兵团卫视-HD,http://114.222.8.67:8001/rtp/239.49.1.58:8000,无效
兵团卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.1.58:8000,无效
兵团卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.58:8000,无效
兵团卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.1.58:8000,无效
兵团卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.58:8000,无效
内蒙古卫视-HD,http://114.222.8.67:8001/rtp/239.49.1.75:8000,有效
内蒙古卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.1.75:8000,有效
内蒙古卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.1.75:8000,有效
内蒙古卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.1.75:8000,有效
内蒙古卫视-HD,http://istoreos.sclvip.top:8787/rtp/239.49.1.75:8000,有效
北京卫视-HD,http://114.222.8.67:8001/rtp/239.49.8.141:6000,有效
北京卫视-HD,http://dx.joygala.cn:8118/rtp/239.49.8.141:6000,有效
北京卫视-HD,http://j1900.silicaite.top:58888/rtp/239.49.8.141:6000,有效
北京卫视-HD,http://clnas.heylc.com:4022/rtp/239.49.8.141:6000,有效
